,meanImp,medianImp,minImp,maxImp,normHits,decision,V7,CategoryName
37,0.4118523574861289,0.6817851997466967,-1.797437934675414,1.3956246082150003,0.0,Rejected,CRS_TRUE,Documentation standard
38,0.42267047220766946,0.4878539675920222,-0.733993028976808,1.3959726578342533,0.0,Rejected,CDDRiskLevel_Normal,Documentation standard
39,0.4320356906274489,0.3610950090283951,-1.3402728488759321,1.7261834283552913,0.0,Rejected,TLAssignedName_Jaszewski__M___Michal_,Documentation standard
40,0.4482129720351291,0.15621034616057997,-0.5018658100763765,1.9662518544899485,0.0,Rejected,PCODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_5_checklists,Documentation standard
41,0.45401776490011625,0.6024019314569303,-1.1643578090777889,1.6410559028951783,0.0,Rejected,PCODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Critical_last_5_checklists,Documentation standard
42,0.45460015995811487,0.2053298632646781,-1.175023074489782,2.090617906116684,0.0,Rejected,TLAssignedName_Reglinska__J___Joanna_,Documentation standard
43,0.47519610047196126,0.4179171636538475,-1.0406450720579477,1.847388595415572,0.0,Rejected,COFATCA/CRS_Major_last_5_checklists,Documentation standard
44,0.49842140465265594,0.6290374439115732,-1.249094826378917,2.238733391298934,0.0,Rejected,Category_Out_of_Scope_WB,Documentation standard
45,0.4989196281334303,0.6501776939150893,-1.6214759184763394,2.52971598635207,0.0,Rejected,DRDocumentation_standard_Major_last_5_checklists,Documentation standard
46,0.5482251260327831,0.6216632067277169,-0.8701685739543793,2.0871866864480735,0.0,Rejected,ESR_No_ESR_needed,Documentation standard
47,0.571658732667188,1.0010015025043828,-1.0010015025043828,1.7369631219746968,0.0,Rejected,PCScreening_Critical_last_10_checklists,Documentation standard
48,0.5778395235664214,0.8278842092754265,-1.973749294402612,2.424629783014176,0.0,Rejected,ESR_Full_ESR_review,Documentation standard
49,0.5902393029051843,0.7597118762233327,-0.9812002185654858,1.7136852523664523,0.0,Rejected,DRDocumentation_standard_Major_last_10_checklists,Documentation standard
50,0.594307043182509,0.9720353141822278,-1.833354330033944,2.375663474150701,0.0,Rejected,Category_NL,Documentation standard
51,0.6053270411258345,0.41276029922988217,-1.5655844278174063,3.084608368449472,0.0,Rejected,Category_Other,Documentation standard
52,0.6346365616934807,0.5605653027770603,-0.708399584052435,1.9729348862397367,0.0,Rejected,CRS_FALSE,Documentation standard
53,0.6587482052555574,0.9819479153282196,-1.96540637737564,2.047602892729236,0.0,Rejected,Cases_last_5_days_of_CO,Documentation standard
54,0.6652697651732133,0.875506538961036,-0.9832833324372202,2.246469094478828,0.0,Rejected,CORelationship_Critical_last_5_checklists,Documentation standard
55,0.6793378708973213,0.5868888236630214,-1.0922826328486217,2.3677378665702413,0.0,Rejected,CDDRiskLevel_Increased,Documentation standard
56,0.682933797043097,0.5973790171131964,-0.6512897584366442,1.676915747877465,0.0,Rejected,ESR_ESR_linked,Documentation standard
57,0.7032055157678099,0.7493351242766969,-0.8928469660028023,2.0717718588088325,0.0,Rejected,DRFATCA/CRS_Major_last_5_checklists,Documentation standard
58,0.7225103004786874,1.0010015025043828,-0.004259660159287109,1.4170405245796003,0.0,Rejected,PCScreening_Critical_last_5_checklists,Documentation standard
59,0.7284661746826377,0.6637522302646198,-1.2319981376531912,2.1550798607526143,0.0,Rejected,DRRisk_factors_Major_last_5_checklists,Documentation standard
60,0.8080757016523589,0.7972089944258858,-0.8972144738174325,3.16725959685995,0.0,Rejected,CODocumentation_standard_Major_last_5_checklists,Documentation standard
61,0.8371418978710123,0.8951001846726734,-2.584126069780106,3.0286107831490736,0.010101010101010102,Rejected,COControl_Critical_last_5_checklists,Documentation standard
62,0.8524691237025313,0.9815389867593576,-0.9251691967454417,1.8870535441904426,0.0,Rejected,PCControl_Critical_last_10_checklists,Documentation standard
63,0.8771851305055454,1.0031986627713487,-0.29792216238951924,1.9799227121679257,0.0,Rejected,DRControl_Minor_last_10_checklists,Documentation standard
64,0.8990644862244312,1.0689957301430388,-0.062354429655183355,2.0466771928683705,0.0,Rejected,ProcessingCountry_Other,Documentation standard
65,0.9182773379084733,1.2801526684300901,-1.1472209826714619,2.498189390861525,0.0,Rejected,DRRisk_factors_Critical_last_10_checklists,Documentation standard
66,0.9187040681008155,0.9275284236155437,-1.0919497212112146,2.783422187907776,0.0,Rejected,ProcessingCountry_UK,Documentation standard
67,1.0342427419718645,1.0503124180555654,-0.26888715382927525,2.261406337838194,0.0,Rejected,PCClient_Outreach_Major_last_10_checklists,Documentation standard
68,1.035940571672798,1.155977795000654,-0.6501447896632688,2.5305515884982537,0.0,Rejected,DRScreening_Critical_last_5_checklists,Documentation standard
69,1.047721942164438,0.9247817415973301,-0.6382495947831683,3.0307629441320754,0.010101010101010102,Rejected,CODocumentation_standard_Minor_last_5_checklists,Documentation standard
70,1.0866468714964854,1.1844368534318128,-1.3044744328014761,2.769654915361214,0.0,Rejected,PCFATCA/CRS_Minor_last_10_checklists,Documentation standard
71,1.1852712124200167,1.030361465385974,0.10692719106204464,3.4269666270785777,0.0,Rejected,Cases_last_30_days_of_CO,Documentation standard
72,1.186629148462133,1.008455628319849,-0.2747187598682217,3.0485632642380085,0.010101010101010102,Rejected,CDDRiskLevel_Low,Documentation standard
73,1.2605465656048713,1.705633868796563,-0.6297553962177659,2.635892753185492,0.0,Rejected,DRScreening_Critical_last_10_checklists,Documentation standard
74,1.2788900807315686,1.1806968525083632,-0.8310949962318922,3.388639456926695,0.030303030303030304,Rejected,CODocumentation_standard_Major_last_10_checklists,Documentation standard
75,1.3071994464017356,1.3613876278246075,-0.651586593353462,3.5351388224521267,0.010101010101010102,Rejected,DRRisk_factors_Major_last_10_checklists,Documentation standard
76,1.358963972467691,1.1294775883731512,-0.16935566338632976,3.1289782143219496,0.010101010101010102,Rejected,ProcessingCountry_Germany,Documentation standard
77,1.3889540703137526,1.3629038557043074,-0.05277002495401319,2.477972069510495,0.0,Rejected,Cases_last_30_days_of_DR,Documentation standard
78,1.4269429856965195,1.3374116832847491,-0.33936950798278254,3.032104360989324,0.0,Rejected,DRControl_Minor_last_5_checklists,Documentation standard
79,1.4272657862688458,1.5506220222055571,-0.009048736217789823,2.6727136645806993,0.0,Rejected,TLAssignedName_Kolodziejczyk__A___Anna_,Documentation standard
80,1.4339268702050574,1.326890487849793,0.07423229406632365,2.6471667353666573,0.0,Rejected,PCClient_Outreach_Major_last_5_checklists,Documentation standard
81,1.4787785220485887,1.5604213655424908,-0.6945653988549171,2.8807517920222403,0.0,Rejected,PCFATCA/CRS_Minor_last_5_checklists,Documentation standard
82,1.493201324201386,1.51378561792329,0.6438410540539805,2.509597604242085,0.0,Rejected,ProcessingCountry_Unknown,Documentation standard
83,1.5514634280195763,1.4393509155870656,0.33648051409973495,3.0442361002514575,0.0,Rejected,CORelationship_Critical_last_10_checklists,Documentation standard
84,1.5541580488296547,1.5144838549520034,0.0340390488829536,2.9641844462354965,0.010101010101010102,Rejected,DRRelationship_Major_last_5_checklists,Documentation standard
85,1.5665174863271365,1.6194753681478216,0.06801926189646076,3.1316496812368126,0.0,Rejected,CORelationship_Major_last_10_checklists,Documentation standard
86,1.5891079839851594,1.2996504562695737,0.7959696926987967,2.965527654358204,0.0,Rejected,PCRelationship_Major_last_5_checklists,Documentation standard
87,1.6947093115989773,1.5526310077085348,0.3462127565438659,2.9194508517205904,0.020202020202020204,Rejected,COControl_Minor_last_10_checklists,Documentation standard
88,1.696301332520062,1.6091587983469418,0.057793843492959136,3.1623555380202637,0.010101010101010102,Rejected,PCRisk_factors_Minor_last_10_checklists,Documentation standard
89,1.7260486606116938,1.7703044604689309,0.19532930755393418,2.7637564739846527,0.0,Rejected,PCODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_10_checklists,Documentation standard
90,1.7723694367795426,1.6605666183054937,-0.5710832046850082,3.680408722548241,0.06060606060606061,Rejected,DRScreening_Major_last_5_checklists,Documentation standard
91,1.8380351620403923,2.060553286227229,-0.46481386284085596,3.1770987556833665,0.020202020202020204,Rejected,DRScreening_Major_last_10_checklists,Documentation standard
92,1.8551748573051026,2.149881390638402,-1.516002507400454,2.7339164996765373,0.010101010101010102,Rejected,Category_BMG,Documentation standard
93,1.866707720292705,1.786965036094107,-0.18696663185684093,4.17184658955227,0.0707070707070707,Rejected,PCControl_Minor_last_10_checklists,Documentation standard
94,1.9096727061050693,2.072778448822353,-0.08241390905068303,3.5472282197783804,0.06060606060606061,Rejected,COFATCA/CRS_Major_last_10_checklists,Documentation standard
95,1.9172518627140773,2.0060998071000973,0.295986093674684,3.418372647354458,0.04040404040404041,Rejected,DRFATCA/CRS_Major_last_10_checklists,Documentation standard
96,1.9316708161980451,1.9644174684181446,-0.45345310422785834,4.067396699190297,0.08080808080808081,Rejected,COControl_Critical_last_10_checklists,Documentation standard
97,1.9561489519427817,2.0228150498169435,-1.0419620064236377,3.432750722788317,0.10101010101010101,Rejected,TLAssignedName_Bartczak__K___Kamil_,Documentation standard
98,1.9590509716154174,2.006793692710422,-0.4437267509297062,3.6686905246835475,0.09090909090909091,Rejected,ProcessingCountry_BMG,Documentation standard
99,2.017115504046583,2.169167178347581,0.6494988858762307,3.740002063849338,0.04040404040404041,Rejected,Category_BE_Nord,Documentation standard
100,2.0241815475401617,2.1560684282336835,-0.23810938146651134,3.7234783369290914,0.1111111111111111,Rejected,PCRelationship_Critical_last_10_checklists,Documentation standard
101,2.035610817974687,1.9891470307963965,0.6394216010970397,3.8526823400706114,0.050505050505050504,Rejected,TLAssignedName_Skrzynecki__P___Piotr_,Documentation standard
102,2.0573934949722905,1.950156189050803,-0.753456196316878,4.300439841172972,0.12121212121212122,Rejected,TLAssignedName_Yadav__N___Neha_,Documentation standard
103,2.122619862102724,2.122061981203194,0.03971102920780811,5.06491439285817,0.09090909090909091,Rejected,PopulationMatch,Documentation standard
104,2.1363218153123134,2.2784333418942806,0.2350867519670144,3.630226320068226,0.06060606060606061,Rejected,PCRisk_factors_Critical_last_10_checklists,Documentation standard
105,2.215881162863567,2.4266880528036614,-0.1400683589921775,3.8218941302111586,0.1111111111111111,Rejected,PCControl_Major_last_5_checklists,Documentation standard
106,2.224872237352868,2.2455889045813127,0.11010714926882802,4.391787010392024,0.24242424242424243,Rejected,PCFATCA/CRS_Major_last_10_checklists,Documentation standard
107,2.260197412134561,2.172314467612643,0.24292915008154536,3.9989276049509357,0.10101010101010101,Rejected,PCFATCA/CRS_Major_last_5_checklists,Documentation standard
108,2.2896916460191137,2.3536957123451243,0.3034942081715875,4.137300670514746,0.1111111111111111,Rejected,PCControl_Minor_last_5_checklists,Documentation standard
109,2.298562066400935,2.214687858240246,0.6103388001077955,4.380365515473342,0.0707070707070707,Rejected,PartyType_Ultimate,Documentation standard
110,2.335162983091393,2.4190604207785533,0.18440776537380194,4.488463022661602,0.30303030303030304,Rejected,PartyType_Subsidiary,Documentation standard
111,2.371768601013578,2.45146344532992,-0.1648308888297559,4.987837366195344,0.31313131313131315,Rejected,PCRelationship_Major_last_10_checklists,Documentation standard
112,2.4109088165589156,2.357197005562565,1.107242874158579,3.8600894755533686,0.1111111111111111,Rejected,TLAssignedName_Rybka__I_A___Izabela_Anna_,Documentation standard
113,2.511086889814747,2.4774187981344746,-0.17505845027243713,5.137637746941668,0.3333333333333333,Rejected,TLAssignedName_Michalik__J___Justyna_,Documentation standard
114,2.5355564338077285,2.527452118100961,0.5862769628576895,4.558494764424303,0.3838383838383838,Rejected,PCFATCA/CRS_Critical_last_10_checklists,Documentation standard
115,2.5685404031039405,2.5944823289691183,0.22966919472738287,4.624604970613594,0.36363636363636365,Confirmed,TLAssignedName_Makowska__M_M___Malgorzata_,Documentation standard
116,2.621567780485929,2.6213835174098237,0.48264703846587453,4.668132239048498,0.36363636363636365,Rejected,DRClient_Outreach_Critical_last_5_checklists,Documentation standard
117,2.7226632890685427,2.8142042200652075,0.5324970976346669,4.816840981760768,0.42424242424242425,Rejected,DRODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_5_checklists,Documentation standard
118,2.785906901143886,2.9327247556173006,0.3958960608214806,5.984511969259218,0.45454545454545453,Rejected,PCControl_Major_last_10_checklists,Documentation standard
119,2.8187977307614425,2.9121204981552338,0.9841266655557571,4.382136433845102,0.45454545454545453,Rejected,Category_Unknown,Documentation standard
120,2.859710963904381,2.863841869407719,0.3114546494381235,5.349072064482674,0.46464646464646464,Confirmed,DRODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_10_checklists,Documentation standard
121,2.8635881317970737,2.920669880393535,0.2364541286277043,5.883062819204381,0.45454545454545453,Confirmed,PCRisk_factors_Major_last_5_checklists,Documentation standard
122,2.8774642067277525,2.7932097840240915,0.9836810564490345,4.998040291304328,0.40404040404040403,Confirmed,CORelationship_Major_last_5_checklists,Documentation standard
123,2.8794320403542257,2.8873015489960743,1.2318660122034009,5.409847291351383,0.4444444444444444,Rejected,CORisk_factors_Major_last_5_checklists,Documentation standard
124,2.9356988287807764,2.9671582908192584,0.8643076545875771,4.985591591898666,0.5050505050505051,Rejected,PCESR_Major_last_5_checklists,Documentation standard
125,2.9432209134542506,3.0065764495611322,0.8369312475119176,4.366268377844692,0.5454545454545454,Rejected,DRClient_Outreach_Critical_last_10_checklists,Documentation standard
126,3.0408307244446284,2.9564067792318953,0.47268296061820964,4.560248123237471,0.5050505050505051,Rejected,DRControl_Major_last_5_checklists,Documentation standard
127,3.048012365360342,3.067247451854417,0.04568246931084801,5.431720334878496,0.5252525252525253,Confirmed,ProcessingCountry_Belgium,Documentation standard
128,3.0681453638668836,3.0773505932712157,0.36157765097352773,4.84209746218232,0.5555555555555556,Rejected,TLAssignedName_Jastrzebowska__S___Sonia_,Documentation standard
129,3.089621690003587,3.0607913333166676,0.9141711711323883,5.336881673269189,0.5757575757575758,Confirmed,DRControl_Critical_last_10_checklists,Documentation standard
130,3.09910856548891,3.2056127552278273,0.03460580102230335,5.385520137885214,0.5656565656565656,Confirmed,PCRisk_factors_Major_last_10_checklists,Documentation standard
131,3.1082314037474266,3.310548465980688,-0.31693155266028267,5.591220850624454,0.5555555555555556,Confirmed,DRRelationship_Critical_last_10_checklists,Documentation standard
132,3.151104367522164,3.1680332115662897,0.6462585368693664,5.690822793287987,0.5555555555555556,Rejected,CORisk_factors_Major_last_10_checklists,Documentation standard
133,3.1616623644710327,3.1598834504081004,1.1380114676064197,5.037734261758118,0.6161616161616161,Confirmed,TLAssignedName_Marcos_Cantabrana__I___Ivan_,Documentation standard
134,3.1760801696682144,3.1186766456369774,0.9390279616614216,5.408643871307382,0.5656565656565656,Confirmed,COODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_5_checklists,Documentation standard
135,3.2525429854663774,3.3451717646444186,1.296873723273475,4.952493668492263,0.6262626262626263,Rejected,PCRisk_factors_Critical_last_5_checklists,Documentation standard
136,3.2836810758351955,3.2928722113094255,0.7874245852880888,5.706857565061356,0.6666666666666666,Rejected,CODocumentation_standard_Minor_last_10_checklists,Documentation standard
137,3.3220923741366772,3.3113966781705395,1.001001502504383,4.9129724771951775,0.6767676767676768,Confirmed,PCESR_Critical_last_5_checklists,Documentation standard
138,3.4602558060684747,3.3566394291851696,0.8768520889625364,5.714913737401592,0.6464646464646465,Confirmed,DRControl_Major_last_10_checklists,Documentation standard
139,3.5696790798335205,3.4427996319147303,1.7787535817424216,6.09180141365,0.696969696969697,Confirmed,DRDocumentation_standard_Minor_last_5_checklists,Documentation standard
140,3.6566743126117434,3.7356496611599126,2.085750394803207,5.766673752757785,0.7878787878787878,Confirmed,ProcessingUnit_MidCorp,Documentation standard
141,3.7359226049896574,3.7631171880851997,1.5347910711979937,5.473810192673559,0.7575757575757576,Confirmed,PCRelationship_Critical_last_5_checklists,Documentation standard
142,3.7635817181541475,3.7682751799808174,1.2053752146599026,6.085586872356774,0.7575757575757576,Confirmed,DRControl_Critical_last_5_checklists,Documentation standard
143,3.767704286124268,3.8808530514357136,1.1327999514812357,5.876190543419933,0.7777777777777778,Confirmed,PCESR_Major_last_10_checklists,Documentation standard
144,3.914524059888964,3.91320358219465,2.1854459162513815,6.11933759325497,0.7878787878787878,Confirmed,PCDocumentation_standard_Major_last_10_checklists,Documentation standard
145,3.922350981159052,3.924209646252635,1.9790275127263643,5.746210293021805,0.7676767676767676,Confirmed,Category_DE_AT,Documentation standard
146,3.9519790227637643,4.028186207324734,1.8885451977475787,5.896424254470307,0.8181818181818182,Confirmed,DRRelationship_Major_last_10_checklists,Documentation standard
147,3.961427880982916,3.9558267368811535,1.362287636755071,5.827409607069483,0.8686868686868687,Confirmed,ProcessingUnit_Gdansk,Documentation standard
148,3.973072926286025,3.996034397315107,0.9981062956360881,5.661328351375109,0.8484848484848485,Confirmed,COScreening_Major_last_5_checklists,Documentation standard
149,3.9897666910557565,4.203906504104925,1.6042091587043552,6.1991792606830955,0.8181818181818182,Confirmed,Cases_last_5_days_of_PC,Documentation standard
150,4.012073696165635,4.0198270588255465,1.4488625186800468,6.236778591053524,0.8484848484848485,Confirmed,PCFATCA/CRS_Critical_last_5_checklists,Documentation standard
151,4.22141960746758,4.279787360817681,1.338392978352889,5.715155749554755,0.9191919191919192,Confirmed,TLAssignedName_Jurojc__M___Mateusz_,Documentation standard
152,4.329523528998935,4.416504287377162,2.3603039689497236,5.946722260323429,0.9292929292929293,Confirmed,PCESR_Critical_last_10_checklists,Documentation standard
153,4.400463224773785,4.495170050328487,2.376354501135163,6.273167678963004,0.8888888888888888,Confirmed,PCESR_Minor_last_10_checklists,Documentation standard
154,4.436970729594268,4.455586989216223,1.9123817177859366,7.6121449911311245,0.8585858585858586,Confirmed,OwnershipLayers,Documentation standard
155,4.473351878503807,4.572501772246354,1.279933307221591,6.778794967941623,0.8888888888888888,Confirmed,TeamExperience,Documentation standard
156,4.579102536523797,4.605651878215239,1.0016309335890032,6.917172096983511,0.9090909090909091,Confirmed,GroupCases,Documentation standard
157,4.8464837444149005,4.9876455139870135,2.6498338690697785,8.010973702143925,0.9494949494949495,Confirmed,COClient_Outreach_Major_last_10_checklists,Documentation standard
158,4.985643499916729,5.01778456147941,2.0778754858135975,6.68646587506748,0.9595959595959596,Confirmed,COClient_Outreach_Major_last_5_checklists,Documentation standard
159,5.146530188980049,5.122173072150034,2.794469324950982,6.9248314978747425,0.9494949494949495,Confirmed,MLRORequest_TRUE,Documentation standard
160,5.224035119896322,5.285866435421404,2.708311855851641,7.565968218308173,0.9696969696969697,Confirmed,MLRORequest_FALSE,Documentation standard
161,5.317345482446033,5.372901123871849,2.4013077775740923,7.4253455327660385,0.9696969696969697,Confirmed,PCScreening_Major_last_5_checklists,Documentation standard
162,5.421128960962626,5.500590997559942,2.615242645049903,7.858277681685294,0.9797979797979798,Confirmed,DRDocumentation_standard_Minor_last_10_checklists,Documentation standard
163,5.569110194106368,5.500887569954184,3.5735979887586655,7.461579945912727,1.0,Confirmed,COScreening_Major_last_10_checklists,Documentation standard
164,5.83906846716088,5.828059494092507,3.2264330626085176,7.689921523803019,0.98989898989899,Confirmed,COODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_10_checklists,Documentation standard
165,6.111107836248871,6.062375010471068,4.454462265867736,8.471757410286331,1.0,Confirmed,PCDocumentation_standard_Major_last_5_checklists,Documentation standard
166,6.478716269013422,6.464349597824307,4.043822368638972,8.952465028557604,1.0,Confirmed,PCScreening_Major_last_10_checklists,Documentation standard
167,6.6446235934607,6.540912183563842,3.5098472201322415,9.33293106502087,1.0,Confirmed,ScreenedParties,Documentation standard
168,6.835119419937326,6.792639680633803,4.381832764095136,9.234395583993162,1.0,Confirmed,CasesGroupPercProcessed,Documentation standard
169,8.187699753338768,8.220681574315423,5.855514739138633,10.625792270108898,1.0,Confirmed,PCESR_Minor_last_5_checklists,Documentation standard
170,8.369347402559747,8.381705308359402,5.72624362893874,10.574278441732684,1.0,Confirmed,PCDocumentation_standard_Minor_last_10_checklists,Documentation standard
171,8.514767518194155,8.587702978726687,6.046694542319914,11.420026468206684,1.0,Confirmed,Cases_last_30_days_of_PC,Documentation standard
172,8.932839505211264,8.989419525882415,5.646425851448223,11.278540258616866,1.0,Confirmed,ProjectExperience,Documentation standard
173,9.913464533044676,9.8990777266412,7.065611183380206,11.81655184228171,1.0,Confirmed,AnalystGroupPercProcessed,Documentation standard
174,9.96506485088432,10.008055897668392,7.553314666415916,12.077419696796273,1.0,Confirmed,DRClient_Outreach_Major_last_5_checklists,Documentation standard
175,10.183935703146506,10.273137343446335,7.592852272737187,13.0682203942383,1.0,Confirmed,DRClient_Outreach_Major_last_10_checklists,Documentation standard
176,11.375626298380432,11.45843834624085,8.97323851185116,13.36899869223234,1.0,Confirmed,FirstGroupCase,Documentation standard
177,12.700869980051927,12.795057358234631,9.629963838729212,15.298455453032696,1.0,Confirmed,PCDocumentation_standard_Minor_last_5_checklists,Documentation standard
0,-1.6474009966022318,-1.6953076189331306,-3.317373219182398,0.20178383034379221,0.0,Rejected,CORisk_factors_Minor_last_10_checklists,Risk factors
1,-0.8460527650700798,-1.0003045761637424,-2.136585184610089,0.8239762287440981,0.0,Rejected,PCFATCA/CRS_Minor_last_5_checklists,Risk factors
2,-0.47845449706982945,-0.35319356286777853,-2.542442887293664,1.654993355857482,0.0,Rejected,Weekday_Monday,Risk factors
3,-0.3811360255226123,-0.3444462048099764,-1.9892980449810576,0.7912024183418396,0.0,Rejected,PCFATCA/CRS_Minor_last_10_checklists,Risk factors
4,-0.36983020479303463,-0.858669607539976,-1.958032239432873,1.3867049079278868,0.0,Rejected,Cases_last_5_days_of_PC,Risk factors
5,-0.3503487886646326,-0.3751344619851134,-2.3070168051536024,1.2770057046836003,0.0,Rejected,PCODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_5_checklists,Risk factors
6,-0.3484667969314613,-0.3735582081815347,-1.4164208878175497,0.6460234400823571,0.0,Rejected,DRRisk_factors_Critical_last_10_checklists,Risk factors
7,-0.2956836776677794,-0.2679657880915452,-2.3321887840560325,1.9229856823839422,0.0,Rejected,PCESR_Minor_last_10_checklists,Risk factors
8,-0.24243313137972508,-0.2990780118852111,-1.7773043946892517,1.742733434766429,0.0,Rejected,PCClient_Outreach_Major_last_5_checklists,Risk factors
9,-0.20631791415890804,-0.15773842505977573,-1.5817948241404083,1.428551400766218,0.0,Rejected,Weekday_Thursday,Risk factors
10,-0.15023467443501062,-0.28370230658212514,-1.7072783742021447,1.3504727509328525,0.0,Rejected,COFATCA/CRS_Major_last_5_checklists,Risk factors
